timestamp,temperature_C,solar_radiation_W_m2,wind_speed_m_s,humidity_percent
2016-10-15 07:00:00,-1.5,260.98,0.93,31.82
2016-10-15 08:00:00,0.96,466.38,0.3,20.43
2016-10-15 09:00:00,2.89,667.12,1.01,14.52
2016-10-15 10:00:00,4.36,665.1,1.2,11.83
2016-10-15 11:00:00,5.45,822.25,1.36,10.43
2016-10-15 12:00:00,6.18,796.03,1.6,9.61
2016-10-15 13:00:00,6.53,603.9,1.81,9.07
2016-10-15 14:00:00,6.51,502.77,1.97,8.79
2016-10-15 15:00:00,5.95,295.05,1.96,8.63
2016-10-15 16:00:00,4.39,104.05,1.56,13.8
2016-10-15 17:00:00,1.76,0.0,1.15,17.18
2016-10-15 18:00:00,1.09,0.0,1.05,15.46
2016-10-15 19:00:00,0.38,0.0,1.17,15.98
2016-10-15 20:00:00,-0.37,0.0,1.45,17.43
2016-10-15 21:00:00,-1.28,0.0,1.69,20.34
2016-10-15 22:00:00,-2.08,0.0,1.84,23.21
2016-10-15 23:00:00,-2.71,0.0,1.89,26.41
2016-10-16 00:00:00,-3.13,0.0,1.82,29.17
2016-10-16 01:00:00,-3.37,0.0,1.63,31.41
2016-10-16 02:00:00,-3.39,0.0,1.29,32.48
2016-10-16 03:00:00,-3.42,0.0,0.89,32.96
2016-10-16 04:00:00,-3.52,0.0,0.51,33.24
2016-10-16 05:00:00,-3.62,0.0,0.27,32.9
2016-10-16 06:00:00,-3.41,68.82,0.21,33.98
2016-10-16 07:00:00,-0.89,267.1,0.13,24.87
2016-10-16 08:00:00,1.67,467.75,1.04,18.84
2016-10-16 09:00:00,3.67,674.45,2.15,15.27
2016-10-16 10:00:00,5.35,715.38,2.72,12.93
2016-10-16 11:00:00,6.67,842.53,3.33,11.31
2016-10-16 12:00:00,7.55,749.17,4.08,10.18
2016-10-16 13:00:00,7.88,666.28,4.79,9.59
2016-10-16 14:00:00,7.62,500.2,5.3,9.57
2016-10-16 15:00:00,6.62,292.3,5.49,10.54
2016-10-16 16:00:00,4.47,98.6,4.46,14.94
2016-10-16 17:00:00,-1.22,0.0,3.19,31.29
2016-10-16 18:00:00,-2.66,0.0,3.07,35.51
2016-10-16 19:00:00,-3.17,0.0,2.86,39.5
2016-10-16 20:00:00,-3.55,0.0,2.6,43.31
2016-10-16 21:00:00,-3.86,0.0,2.33,46.81
2016-10-16 22:00:00,-4.04,0.0,2.09,49.69
2016-10-16 23:00:00,-4.22,0.0,1.87,52.21
2016-10-17 00:00:00,-4.38,0.0,1.65,54.03
2016-10-17 01:00:00,-4.56,0.0,1.45,55.75
2016-10-17 02:00:00,-4.74,0.0,1.26,57.05
2016-10-17 03:00:00,-4.92,0.0,1.12,58.62
2016-10-17 04:00:00,-5.08,0.0,0.98,60.37
2016-10-17 05:00:00,-5.22,0.0,0.87,62.07
2016-10-17 06:00:00,-4.93,57.45,0.79,59.87
2016-10-17 07:00:00,-2.58,265.38,0.89,46.22
2016-10-17 08:00:00,-0.59,448.05,1.07,34.29
2016-10-17 09:00:00,1.15,655.53,1.52,26.21
2016-10-17 10:00:00,2.82,634.45,2.33,20.98
2016-10-17 11:00:00,4.18,835.38,3.03,17.67
2016-10-17 12:00:00,5.16,791.83,3.58,15.31
2016-10-17 13:00:00,5.7,589.58,4.01,13.5
2016-10-17 14:00:00,5.8,467.62,4.36,12.27
2016-10-17 15:00:00,5.23,270.45,4.53,11.7
2016-10-17 16:00:00,3.42,91.05,3.63,15.34
2016-10-17 17:00:00,-1.3,0.0,2.74,28.21
2016-10-17 18:00:00,-2.32,0.0,2.72,28.12
2016-10-17 19:00:00,-2.82,0.0,2.66,29.55
2016-10-17 20:00:00,-3.2,0.0,2.54,31.14
2016-10-17 21:00:00,-3.36,0.0,2.32,32.39
2016-10-17 22:00:00,-3.4,0.0,2.02,33.93
2016-10-17 23:00:00,-3.41,0.0,1.71,35.18
2016-10-18 00:00:00,-3.51,0.0,1.46,36.71
2016-10-18 01:00:00,-3.71,0.0,1.28,38.37
2016-10-18 02:00:00,-3.84,0.0,1.05,40.27
2016-10-18 03:00:00,-4.0,0.0,0.87,42.53
2016-10-18 04:00:00,-4.19,0.0,0.8,44.53
2016-10-18 05:00:00,-4.35,0.0,0.88,46.04
2016-10-18 06:00:00,-4.18,56.45,1.04,47.36
2016-10-18 07:00:00,-1.5,263.65,1.33,32.4
2016-10-18 08:00:00,1.21,443.83,1.57,22.68
2016-10-18 09:00:00,3.11,616.75,1.86,17.94
2016-10-18 10:00:00,4.91,642.0,2.61,14.6
2016-10-18 11:00:00,6.41,827.4,3.79,12.16
2016-10-18 12:00:00,7.33,762.6,5.02,10.48
2016-10-18 13:00:00,7.58,690.92,6.2,9.39
2016-10-18 14:00:00,7.13,498.2,6.9,9.31
2016-10-18 15:00:00,5.95,285.5,6.94,10.6
2016-10-18 16:00:00,3.6,89.28,5.57,15.23
2016-10-18 17:00:00,-2.09,0.0,3.56,33.17
2016-10-18 18:00:00,-3.53,0.0,3.25,41.41
2016-10-18 19:00:00,-3.87,0.0,2.82,46.28
2016-10-18 20:00:00,-4.15,0.0,2.55,50.47
2016-10-18 21:00:00,-4.37,0.0,2.32,54.54
2016-10-18 22:00:00,-4.53,0.0,2.1,57.53
2016-10-18 23:00:00,-4.81,0.0,1.97,60.97
2016-10-19 00:00:00,-5.09,0.0,1.89,64.55
2016-10-19 01:00:00,-5.36,0.0,1.79,67.71
2016-10-19 02:00:00,-5.59,0.0,1.69,70.74
2016-10-19 03:00:00,-5.76,0.0,1.61,73.52
2016-10-19 04:00:00,-5.89,0.0,1.57,76.11
2016-10-19 05:00:00,-6.02,0.0,1.73,77.46
2016-10-19 06:00:00,-5.7,54.08,1.82,75.86
2016-10-19 07:00:00,-2.93,272.67,2.68,51.33
2016-10-19 08:00:00,-0.39,419.42,3.6,29.78
2016-10-19 09:00:00,1.63,631.95,4.52,20.69
2016-10-19 10:00:00,3.38,773.4,5.64,16.2
2016-10-19 11:00:00,4.74,787.62,6.68,13.5
2016-10-19 12:00:00,5.55,793.97,7.57,12.33
2016-10-19 13:00:00,5.64,587.45,8.3,12.87
2016-10-19 14:00:00,5.1,441.75,8.51,15.28
2016-10-19 15:00:00,3.88,252.2,8.21,19.44
2016-10-19 16:00:00,1.83,81.28,6.89,26.0
2016-10-19 17:00:00,-2.75,0.0,3.76,44.48
2016-10-19 18:00:00,-4.29,0.0,3.34,55.99
2016-10-19 19:00:00,-4.88,0.0,3.03,64.48
2016-10-19 20:00:00,-4.77,0.0,2.7,68.95
2016-10-19 21:00:00,-4.68,0.0,2.42,72.99
2016-10-19 22:00:00,-4.94,0.0,2.25,77.85
2016-10-19 23:00:00,-5.07,0.0,2.1,81.27
2016-10-20 00:00:00,-5.18,0.0,2.02,83.19
2016-10-20 01:00:00,-5.34,0.0,2.14,84.78
2016-10-20 02:00:00,-5.34,0.0,2.04,84.76
2016-10-20 03:00:00,-5.33,0.0,1.89,83.95
2016-10-20 04:00:00,-5.51,0.0,1.62,83.29
2016-10-20 05:00:00,-5.91,0.0,1.57,83.18
2016-10-20 06:00:00,-5.79,55.42,1.5,80.59
2016-10-20 07:00:00,-3.1,281.05,2.58,55.36
2016-10-20 08:00:00,-0.83,462.42,3.34,35.43
2016-10-20 09:00:00,1.37,679.28,4.35,24.24
2016-10-20 10:00:00,3.14,663.88,5.79,18.17
2016-10-20 11:00:00,4.31,820.08,7.19,14.91
2016-10-20 12:00:00,4.83,752.97,8.26,14.03
2016-10-20 13:00:00,4.7,599.97,8.89,15.46
2016-10-20 14:00:00,3.96,452.0,9.03,19.05
2016-10-20 15:00:00,2.58,262.0,8.63,23.93
2016-10-20 16:00:00,0.52,81.72,7.34,29.67
2016-10-20 17:00:00,-2.72,0.0,3.99,42.5
2016-10-20 18:00:00,-4.03,0.0,3.17,50.08
2016-10-20 19:00:00,-4.38,0.0,3.0,52.5
2016-10-20 20:00:00,-4.72,0.0,3.19,54.3
2016-10-20 21:00:00,-4.96,0.0,3.16,55.89
2016-10-20 22:00:00,-5.24,0.0,3.0,57.95
2016-10-20 23:00:00,-5.42,0.0,3.02,59.55
2016-10-21 00:00:00,-5.95,0.0,3.06,60.79
2016-10-21 01:00:00,-6.47,0.0,2.88,61.19
2016-10-21 02:00:00,-6.64,0.0,2.58,59.39
2016-10-21 03:00:00,-7.11,0.0,2.16,59.62
2016-10-21 04:00:00,-7.67,0.0,1.88,63.49
2016-10-21 05:00:00,-7.95,0.0,1.94,63.27
2016-10-21 06:00:00,-6.79,39.78,2.48,55.59
2016-10-21 07:00:00,-5.59,216.8,3.78,48.46
2016-10-21 08:00:00,-4.26,352.1,4.2,44.39
2016-10-21 09:00:00,-2.46,508.95,4.6,38.14
2016-10-21 10:00:00,-0.84,647.28,4.8,31.18
2016-10-21 11:00:00,0.6,619.5,4.88,26.07
2016-10-21 12:00:00,1.73,661.25,4.89,22.53
2016-10-21 13:00:00,2.35,632.55,4.88,20.11
2016-10-21 14:00:00,2.33,448.6,4.9,19.23
2016-10-21 15:00:00,1.67,268.35,4.85,19.75
2016-10-21 16:00:00,0.06,86.9,4.13,23.42
2016-10-21 17:00:00,-3.8,0.0,2.61,39.93
2016-10-21 18:00:00,-4.57,0.0,2.34,45.15
2016-10-21 19:00:00,-4.94,0.0,2.13,48.49
2016-10-21 20:00:00,-5.22,0.0,2.02,51.84
2016-10-21 21:00:00,-5.45,0.0,1.94,55.33
2016-10-21 22:00:00,-5.57,0.0,1.81,58.36
2016-10-21 23:00:00,-5.7,0.0,1.7,61.48
2016-10-22 00:00:00,-6.09,0.0,1.64,66.39
2016-10-22 01:00:00,-6.43,0.0,1.55,69.14
2016-10-22 02:00:00,-6.83,0.0,1.53,73.73
2016-10-22 03:00:00,-7.25,0.0,1.54,78.43
2016-10-22 04:00:00,-7.68,0.0,1.57,82.6
2016-10-22 05:00:00,-8.19,0.0,1.67,87.3
2016-10-22 06:00:00,-8.19,51.17,1.83,87.62
2016-10-22 07:00:00,-5.47,271.75,2.67,59.73
2016-10-22 08:00:00,-2.55,428.5,3.27,31.42
2016-10-22 09:00:00,-0.02,632.55,4.34,19.91
2016-10-22 10:00:00,1.96,662.4,5.68,14.71
2016-10-22 11:00:00,3.28,740.75,6.94,12.04
2016-10-22 12:00:00,3.91,690.7,7.93,11.16
2016-10-22 13:00:00,3.84,564.33,8.55,11.68
2016-10-22 14:00:00,3.14,424.8,8.74,13.37
2016-10-22 15:00:00,1.84,244.75,8.26,16.02
2016-10-22 16:00:00,-0.34,73.85,6.52,21.52
2016-10-22 17:00:00,-4.97,0.0,3.83,38.55
2016-10-22 18:00:00,-5.92,0.0,3.21,46.94
2016-10-22 19:00:00,-6.04,0.0,2.72,51.05
2016-10-22 20:00:00,-6.03,0.0,2.3,54.36
2016-10-22 21:00:00,-6.12,0.0,2.08,57.36
2016-10-22 22:00:00,-6.17,0.0,1.89,59.67
2016-10-22 23:00:00,-6.24,0.0,1.77,61.31
2016-10-23 00:00:00,-6.72,0.0,1.75,65.79
2016-10-23 01:00:00,-7.24,0.0,1.77,68.8
2016-10-23 02:00:00,-7.57,0.0,1.7,71.96
2016-10-23 03:00:00,-7.88,0.0,1.67,74.81
2016-10-23 04:00:00,-8.23,0.0,1.68,77.45
2016-10-23 05:00:00,-8.59,0.0,1.76,78.99
2016-10-23 06:00:00,-8.43,52.62,1.91,76.02
2016-10-23 07:00:00,-5.44,254.7,2.63,47.0
2016-10-23 08:00:00,-2.11,418.42,3.34,21.14
2016-10-23 09:00:00,0.57,590.03,4.59,11.54
2016-10-23 10:00:00,2.41,712.97,5.71,9.46
2016-10-23 11:00:00,3.69,667.55,6.84,8.4
2016-10-23 12:00:00,4.32,648.7,7.85,8.03
2016-10-23 13:00:00,4.29,575.6,8.49,8.38
2016-10-23 14:00:00,3.59,418.08,8.4,9.39
2016-10-23 15:00:00,2.28,240.48,7.54,11.35
2016-10-23 16:00:00,-0.17,65.53,5.19,16.22
2016-10-23 17:00:00,-4.54,0.0,3.22,31.95
2016-10-23 18:00:00,-4.84,0.0,2.75,37.18
2016-10-23 19:00:00,-4.72,0.0,2.42,39.79
2016-10-23 20:00:00,-4.66,0.0,2.18,41.87
2016-10-23 21:00:00,-4.62,0.0,1.99,43.75
2016-10-23 22:00:00,-4.69,0.0,1.83,45.37
2016-10-23 23:00:00,-4.92,0.0,1.77,47.63
2016-10-24 00:00:00,-5.31,0.0,1.82,49.94
2016-10-24 01:00:00,-5.87,0.0,1.86,51.37
2016-10-24 02:00:00,-6.28,0.0,1.76,52.93
2016-10-24 03:00:00,-6.75,0.0,1.7,56.19
2016-10-24 04:00:00,-7.16,0.0,1.63,60.2
2016-10-24 05:00:00,-7.54,0.0,1.57,64.28
2016-10-24 06:00:00,-7.61,42.65,1.62,66.45
2016-10-24 07:00:00,-5.14,225.73,2.22,51.34
2016-10-24 08:00:00,-2.55,360.62,3.17,27.38
2016-10-24 09:00:00,-0.38,506.02,4.09,18.09
2016-10-24 10:00:00,1.36,571.62,5.07,13.93
2016-10-24 11:00:00,2.54,642.6,6.17,11.77
2016-10-24 12:00:00,3.1,616.92,6.97,10.93
2016-10-24 13:00:00,3.05,471.27,7.48,11.33
2016-10-24 14:00:00,2.43,337.52,7.63,12.99
2016-10-24 15:00:00,1.16,217.43,7.29,16.06
2016-10-24 16:00:00,-1.11,53.75,5.66,22.18
2016-10-24 17:00:00,-5.14,0.0,3.47,38.01
2016-10-24 18:00:00,-5.62,0.0,3.18,42.35
2016-10-24 19:00:00,-5.72,0.0,3.06,43.99
2016-10-24 20:00:00,-5.94,0.0,2.53,47.63
2016-10-24 21:00:00,-6.03,0.0,2.29,50.55
2016-10-24 22:00:00,-6.12,0.0,2.22,53.25
2016-10-24 23:00:00,-6.15,0.0,2.15,54.66
2016-10-25 00:00:00,-6.27,0.0,1.95,56.78
2016-10-25 01:00:00,-6.65,0.0,1.56,63.49
2016-10-25 02:00:00,-6.87,0.0,1.49,64.7
2016-10-25 03:00:00,-6.84,0.0,1.55,63.98
2016-10-25 04:00:00,-7.01,0.0,1.64,64.1
2016-10-25 05:00:00,-7.17,0.0,1.75,64.75
2016-10-25 06:00:00,-7.21,48.6,1.79,63.04
2016-10-25 07:00:00,-5.76,258.5,2.51,49.43
2016-10-25 08:00:00,-4.34,428.35,2.77,36.29
2016-10-25 09:00:00,-2.67,637.75,3.03,28.44
2016-10-25 10:00:00,-1.0,657.83,3.43,22.72
2016-10-25 11:00:00,0.4,805.28,3.86,18.66
2016-10-25 12:00:00,1.36,714.22,4.37,15.86
2016-10-25 13:00:00,1.78,674.83,4.97,14.3
2016-10-25 14:00:00,1.65,468.27,5.44,14.02
2016-10-25 15:00:00,0.78,293.02,5.66,15.65
2016-10-25 16:00:00,-1.24,72.3,4.82,21.25
2016-10-25 17:00:00,-4.43,0.0,3.41,34.92
2016-10-25 18:00:00,-4.52,0.0,3.4,39.03
2016-10-25 19:00:00,-4.89,0.0,3.0,44.71
2016-10-25 20:00:00,-5.29,0.0,2.72,50.11
2016-10-25 21:00:00,-5.23,0.0,2.78,51.28
2016-10-25 22:00:00,-5.06,0.0,2.66,50.52
2016-10-25 23:00:00,-5.36,0.0,2.71,51.33
2016-10-26 00:00:00,-5.3,0.0,2.77,49.85
2016-10-26 01:00:00,-5.28,0.0,3.24,46.65
2016-10-26 02:00:00,-5.71,0.0,3.11,46.16
2016-10-26 03:00:00,-5.91,0.0,3.18,43.94
2016-10-26 04:00:00,-5.89,0.0,3.25,39.86
2016-10-26 05:00:00,-6.31,0.0,2.91,39.78
2016-10-26 06:00:00,-6.56,38.83,2.49,39.34
2016-10-26 07:00:00,-5.42,201.6,3.64,29.62
2016-10-26 08:00:00,-4.34,318.12,4.0,25.26
2016-10-26 09:00:00,-3.15,444.62,4.32,22.04
2016-10-26 10:00:00,-1.91,571.62,4.8,19.49
2016-10-26 11:00:00,-0.93,548.7,5.51,17.79
2016-10-26 12:00:00,-0.29,556.47,6.29,16.86
2016-10-26 13:00:00,-0.12,433.73,7.0,17.24
2016-10-26 14:00:00,-0.52,308.12,7.34,18.63
2016-10-26 15:00:00,-1.41,190.27,7.2,21.27
2016-10-26 16:00:00,-2.84,41.42,6.2,25.16
2016-10-26 17:00:00,-5.28,0.0,4.08,33.14
2016-10-26 18:00:00,-6.04,0.0,3.65,36.44
2016-10-26 19:00:00,-6.21,0.0,3.34,38.57
2016-10-26 20:00:00,-6.28,0.0,3.18,41.44
2016-10-26 21:00:00,-6.49,0.0,3.03,45.94
2016-10-26 22:00:00,-6.84,0.0,2.5,52.58
2016-10-26 23:00:00,-7.15,0.0,2.35,57.11
2016-10-27 00:00:00,-7.44,0.0,2.35,60.88
2016-10-27 01:00:00,-7.77,0.0,2.37,64.45
2016-10-27 02:00:00,-8.03,0.0,2.3,66.85
2016-10-27 03:00:00,-8.26,0.0,2.26,66.97
2016-10-27 04:00:00,-8.54,0.0,2.16,66.43
2016-10-27 05:00:00,-8.81,0.0,2.1,65.77
2016-10-27 06:00:00,-8.77,35.55,2.21,64.94
2016-10-27 07:00:00,-6.5,214.1,3.28,47.71
2016-10-27 08:00:00,-4.28,361.7,4.47,30.84
2016-10-27 09:00:00,-2.61,521.92,4.86,24.28
2016-10-27 10:00:00,-1.13,566.45,5.11,19.75
2016-10-27 11:00:00,0.01,678.72,5.38,16.41
2016-10-27 12:00:00,0.79,645.85,5.86,14.18
2016-10-27 13:00:00,1.11,631.35,6.28,13.14
2016-10-27 14:00:00,1.06,471.38,6.47,12.75
2016-10-27 15:00:00,0.45,279.77,6.34,13.18
2016-10-27 16:00:00,-1.41,59.62,4.71,16.19
2016-10-27 17:00:00,-5.12,0.0,3.22,28.1
2016-10-27 18:00:00,-5.33,0.0,3.05,29.85
2016-10-27 19:00:00,-5.2,0.0,2.86,30.26
2016-10-27 20:00:00,-5.07,0.0,2.61,30.89
2016-10-27 21:00:00,-4.87,0.0,2.25,32.0
2016-10-27 22:00:00,-4.96,0.0,1.96,32.0
2016-10-27 23:00:00,-5.09,0.0,1.71,29.97
2016-10-28 00:00:00,-5.22,0.0,1.52,29.09
2016-10-28 01:00:00,-5.4,0.0,1.36,28.8
2016-10-28 02:00:00,-5.71,0.0,1.24,29.56
2016-10-28 03:00:00,-6.13,0.0,1.13,30.12
2016-10-28 04:00:00,-6.51,0.0,0.98,30.85
2016-10-28 05:00:00,-6.94,0.0,0.9,31.75
2016-10-28 06:00:00,-7.29,41.47,0.96,33.02
2016-10-28 07:00:00,-5.86,257.48,1.04,32.49
2016-10-28 08:00:00,-3.36,444.95,0.58,22.78
2016-10-28 09:00:00,-1.5,617.7,0.58,16.86
2016-10-28 10:00:00,-0.08,716.58,1.2,14.04
2016-10-28 11:00:00,0.88,748.4,1.68,12.78
2016-10-28 12:00:00,1.46,718.65,2.16,12.11
2016-10-28 13:00:00,1.66,563.58,2.65,11.65
2016-10-28 14:00:00,1.42,418.7,2.98,11.29
2016-10-28 15:00:00,0.56,275.02,2.93,11.71
2016-10-28 16:00:00,-1.02,53.45,2.17,17.46
2016-10-28 17:00:00,-2.56,0.0,1.44,26.35
2016-10-28 18:00:00,-2.72,0.0,1.38,28.27
2016-10-28 19:00:00,-2.93,0.0,1.45,30.55
2016-10-28 20:00:00,-3.21,0.0,1.59,32.89
2016-10-28 21:00:00,-3.47,0.0,1.71,34.45
2016-10-28 22:00:00,-3.72,0.0,1.74,33.91
2016-10-28 23:00:00,-3.99,0.0,1.94,29.73
2016-10-29 00:00:00,-4.26,0.0,2.19,26.44
2016-10-29 01:00:00,-4.7,0.0,2.21,26.07
2016-10-29 02:00:00,-5.08,0.0,2.21,25.74
2016-10-29 03:00:00,-5.35,0.0,2.19,25.37
2016-10-29 04:00:00,-5.54,0.0,2.14,25.8
2016-10-29 05:00:00,-5.91,0.0,1.62,31.72
2016-10-29 06:00:00,-6.42,37.9,1.47,35.55
2016-10-29 07:00:00,-4.5,237.5,2.13,21.4
2016-10-29 08:00:00,-2.67,423.65,2.72,14.87
2016-10-29 09:00:00,-1.26,615.15,2.96,12.88
2016-10-29 10:00:00,-0.11,611.78,3.21,11.24
2016-10-29 11:00:00,0.77,753.05,3.46,10.09
2016-10-29 12:00:00,1.37,711.35,3.66,9.24
2016-10-29 13:00:00,1.57,552.05,3.83,8.82
2016-10-29 14:00:00,1.29,417.0,3.86,8.72
2016-10-29 15:00:00,0.45,266.48,3.75,8.96
2016-10-29 16:00:00,-1.74,51.3,2.61,14.62
2016-10-29 17:00:00,-4.34,0.0,2.02,23.76
2016-10-29 18:00:00,-4.31,0.0,1.8,22.83
2016-10-29 19:00:00,-4.37,0.0,1.72,23.4
2016-10-29 20:00:00,-4.64,0.0,1.8,25.56
2016-10-29 21:00:00,-4.76,0.0,1.78,27.21
2016-10-29 22:00:00,-4.83,0.0,1.72,29.0
2016-10-29 23:00:00,-4.93,0.0,1.62,30.65
2016-10-30 00:00:00,-5.3,0.0,1.55,29.45
2016-10-30 01:00:00,-5.49,0.0,1.4,28.47
2016-10-30 02:00:00,-5.65,0.0,1.22,28.85
2016-10-30 03:00:00,-6.04,0.0,1.15,29.84
2016-10-30 04:00:00,-6.39,0.0,0.97,31.03
2016-10-30 05:00:00,-6.76,0.0,0.81,32.6
2016-10-30 06:00:00,-7.18,32.38,0.91,34.4
2016-10-30 07:00:00,-5.86,224.95,1.17,35.28
2016-10-30 08:00:00,-3.14,393.15,1.72,26.19
2016-10-30 09:00:00,-0.94,596.05,1.96,18.44
2016-10-30 10:00:00,0.75,694.95,1.88,14.97
2016-10-30 11:00:00,2.04,690.58,2.06,13.1
2016-10-30 12:00:00,2.92,582.47,2.51,11.91
2016-10-30 13:00:00,3.22,511.58,3.32,11.28
2016-10-30 14:00:00,2.27,358.3,4.31,11.93
2016-10-30 15:00:00,0.65,218.95,3.97,15.32
2016-10-30 16:00:00,-1.4,38.38,3.2,22.73
2016-10-30 17:00:00,-2.69,0.0,2.59,29.39
2016-10-30 18:00:00,-2.85,0.0,2.26,31.18
2016-10-30 19:00:00,-2.88,0.0,2.07,32.06
2016-10-30 20:00:00,-3.04,0.0,2.08,33.7
2016-10-30 21:00:00,-3.35,0.0,2.1,36.24
2016-10-30 22:00:00,-3.71,0.0,2.07,39.26
2016-10-30 23:00:00,-3.97,0.0,2.07,41.85
2016-10-31 00:00:00,-4.4,0.0,2.11,44.28
2016-10-31 01:00:00,-4.65,0.0,2.08,46.37
2016-10-31 02:00:00,-4.89,0.0,1.83,49.42
2016-10-31 03:00:00,-4.99,0.0,1.62,51.96
2016-10-31 04:00:00,-5.26,0.0,1.59,53.68
2016-10-31 05:00:00,-5.66,0.0,1.49,55.33
2016-10-31 06:00:00,-5.7,27.4,1.32,56.31
2016-10-31 07:00:00,-4.41,193.07,2.0,45.76
2016-10-31 08:00:00,-3.22,343.0,2.09,36.74
2016-10-31 09:00:00,-1.74,567.35,2.48,29.95
2016-10-31 10:00:00,-0.34,559.92,2.95,25.22
2016-10-31 11:00:00,0.59,666.67,3.27,22.59
2016-10-31 12:00:00,1.04,687.83,3.54,20.99
2016-10-31 13:00:00,1.04,465.58,3.74,20.4
2016-10-31 14:00:00,0.69,347.12,3.8,20.62
2016-10-31 15:00:00,-0.06,222.95,3.57,21.94
2016-10-31 16:00:00,-1.58,42.7,2.64,27.89
2016-10-31 17:00:00,-2.94,0.0,2.44,31.67
2016-10-31 18:00:00,-3.18,0.0,2.39,32.94
2016-10-31 19:00:00,-3.4,0.0,2.35,34.19
2016-10-31 20:00:00,-3.67,0.0,2.19,36.68
2016-10-31 21:00:00,-4.11,0.0,1.97,41.14
2016-10-31 22:00:00,-4.51,0.0,1.89,45.27
2016-10-31 23:00:00,-4.79,0.0,1.82,47.49
2016-11-01 00:00:00,-4.96,0.0,1.7,48.63
2016-11-01 01:00:00,-5.26,0.0,1.62,50.84
2016-11-01 02:00:00,-5.38,0.0,1.52,52.07
2016-11-01 03:00:00,-5.64,0.0,1.44,53.24
2016-11-01 04:00:00,-6.05,0.0,1.37,54.38
2016-11-01 05:00:00,-6.29,0.0,1.26,55.53
2016-11-01 06:00:00,-6.42,30.67,1.14,56.45
2016-11-01 07:00:00,-4.76,220.18,1.41,48.51
2016-11-01 08:00:00,-2.6,396.62,1.38,33.69
2016-11-01 09:00:00,-1.31,597.55,1.44,27.83
2016-11-01 10:00:00,-0.19,641.92,2.09,24.41
2016-11-01 11:00:00,0.65,749.47,2.64,22.32
2016-11-01 12:00:00,1.02,630.15,3.04,20.99
2016-11-01 13:00:00,1.03,553.58,3.27,19.96
2016-11-01 14:00:00,0.8,391.85,3.33,19.41
2016-11-01 15:00:00,0.07,237.85,3.26,19.7
2016-11-01 16:00:00,-1.3,40.85,2.42,24.12
2016-11-01 17:00:00,-2.95,0.0,1.66,33.25
2016-11-01 18:00:00,-3.21,0.0,1.59,35.63
2016-11-01 19:00:00,-3.39,0.0,1.63,34.14
2016-11-01 20:00:00,-3.56,0.0,1.76,32.36
2016-11-01 21:00:00,-3.7,0.0,1.89,31.48
2016-11-01 22:00:00,-4.0,0.0,1.7,36.61
2016-11-01 23:00:00,-4.41,0.0,1.67,40.58
2016-11-02 00:00:00,-4.76,0.0,1.67,40.64
2016-11-02 01:00:00,-5.03,0.0,1.62,40.4
2016-11-02 02:00:00,-5.16,0.0,1.52,40.36
2016-11-02 03:00:00,-5.3,0.0,1.41,39.15
2016-11-02 04:00:00,-5.46,0.0,1.31,38.71
2016-11-02 05:00:00,-5.72,0.0,1.22,38.1
2016-11-02 06:00:00,-5.93,28.1,1.09,38.3
2016-11-02 07:00:00,-4.39,216.77,1.26,33.82
2016-11-02 08:00:00,-2.37,404.88,1.49,23.81
2016-11-02 09:00:00,-1.03,588.12,1.57,19.27
2016-11-02 10:00:00,0.21,669.1,2.31,16.51
2016-11-02 11:00:00,1.16,750.33,3.05,14.83
2016-11-02 12:00:00,1.76,691.2,3.55,13.64
2016-11-02 13:00:00,1.9,499.7,3.82,12.96
2016-11-02 14:00:00,1.54,364.15,3.8,12.87
2016-11-02 15:00:00,0.72,225.93,3.47,13.36
2016-11-02 16:00:00,-1.35,42.05,2.19,19.73
2016-11-02 17:00:00,-3.15,0.0,1.36,25.56
2016-11-02 18:00:00,-3.45,0.0,1.26,25.62
2016-11-02 19:00:00,-3.91,0.0,1.34,27.72
2016-11-02 20:00:00,-4.31,0.0,1.48,30.47
2016-11-02 21:00:00,-4.56,0.0,1.53,31.82
2016-11-02 22:00:00,-4.88,0.0,1.52,30.13
2016-11-02 23:00:00,-5.12,0.0,1.46,29.08
2016-11-03 00:00:00,-5.25,0.0,1.32,28.69
2016-11-03 01:00:00,-5.36,0.0,1.17,28.46
2016-11-03 02:00:00,-5.56,0.0,1.04,28.95
2016-11-03 03:00:00,-5.79,0.0,0.9,29.27
2016-11-03 04:00:00,-6.1,0.0,0.71,30.59
2016-11-03 05:00:00,-6.44,0.0,0.45,32.05
2016-11-03 06:00:00,-6.75,28.25,0.22,32.93
2016-11-03 07:00:00,-5.68,218.05,0.43,32.55
2016-11-03 08:00:00,-3.04,407.27,1.0,24.62
2016-11-03 09:00:00,-1.23,602.78,1.54,20.12
2016-11-03 10:00:00,0.3,676.72,1.99,16.87
2016-11-03 11:00:00,1.53,746.83,2.49,14.73
2016-11-03 12:00:00,2.36,719.62,3.02,13.34
2016-11-03 13:00:00,2.74,607.83,3.49,12.33
2016-11-03 14:00:00,2.57,444.9,3.82,12.08
2016-11-03 15:00:00,1.69,235.85,3.96,12.87
2016-11-03 16:00:00,-1.02,37.5,2.73,20.69
2016-11-03 17:00:00,-3.77,0.0,2.28,30.5
2016-11-03 18:00:00,-4.26,0.0,2.22,33.8
2016-11-03 19:00:00,-4.69,0.0,2.16,38.04
